"Date";"Time";"Junction";"Vehicles"
2016-03-03 00:00:00;1970-01-01 03:00:00;2;12
2016-03-03 00:00:00;1970-01-01 04:00:00;2;9
2016-03-03 00:00:00;1970-01-01 05:00:00;2;9
2016-03-03 00:00:00;1970-01-01 06:00:00;2;10
2016-03-03 00:00:00;1970-01-01 07:00:00;2;10
2016-03-03 00:00:00;1970-01-01 08:00:00;2;9
2016-03-03 00:00:00;1970-01-01 09:00:00;2;9
2016-03-03 00:00:00;1970-01-01 10:00:00;2;11
2016-03-03 00:00:00;1970-01-01 11:00:00;2;13
2016-03-03 00:00:00;1970-01-01 12:00:00;2;13
2016-03-03 00:00:00;1970-01-01 13:00:00;2;16
2016-03-03 00:00:00;1970-01-01 14:00:00;2;12
2016-03-03 00:00:00;1970-01-01 15:00:00;2;12
2016-03-03 00:00:00;1970-01-01 16:00:00;2;12
2016-03-03 00:00:00;1970-01-01 17:00:00;2;15
2016-03-03 00:00:00;1970-01-01 18:00:00;2;15
2016-03-03 00:00:00;1970-01-01 19:00:00;2;13
2016-03-03 00:00:00;1970-01-01 20:00:00;2;18
2016-03-03 00:00:00;1970-01-01 21:00:00;2;12
2016-03-03 00:00:00;1970-01-01 22:00:00;2;12
2016-03-03 00:00:00;1970-01-01 23:00:00;2;11
2016-03-04 00:00:00;1970-01-01 00:00:00;2;12
2016-03-04 00:00:00;1970-01-01 01:00:00;2;9
2016-03-04 00:00:00;1970-01-01 02:00:00;2;8
2016-03-04 00:00:00;1970-01-01 03:00:00;2;11
2016-03-04 00:00:00;1970-01-01 04:00:00;2;6
2016-03-04 00:00:00;1970-01-01 05:00:00;2;6
2016-03-04 00:00:00;1970-01-01 06:00:00;2;8
2016-03-04 00:00:00;1970-01-01 07:00:00;2;7
2016-03-04 00:00:00;1970-01-01 08:00:00;2;10
2016-03-04 00:00:00;1970-01-01 09:00:00;2;9
2016-03-04 00:00:00;1970-01-01 10:00:00;2;12
2016-03-04 00:00:00;1970-01-01 11:00:00;2;9
2016-03-04 00:00:00;1970-01-01 12:00:00;2;12
2016-03-04 00:00:00;1970-01-01 13:00:00;2;9
2016-03-04 00:00:00;1970-01-01 14:00:00;2;11
2016-03-04 00:00:00;1970-01-01 15:00:00;2;9
2016-03-04 00:00:00;1970-01-01 16:00:00;2;10
2016-03-04 00:00:00;1970-01-01 17:00:00;2;12
2016-03-04 00:00:00;1970-01-01 18:00:00;2;12
2016-03-04 00:00:00;1970-01-01 19:00:00;2;11
2016-03-04 00:00:00;1970-01-01 20:00:00;2;16
2016-03-04 00:00:00;1970-01-01 21:00:00;2;11
2016-03-04 00:00:00;1970-01-01 22:00:00;2;13
2016-03-04 00:00:00;1970-01-01 23:00:00;2;10
2016-03-05 00:00:00;1970-01-01 00:00:00;2;15
2016-03-05 00:00:00;1970-01-01 01:00:00;2;12
2016-03-05 00:00:00;1970-01-01 02:00:00;2;8
2016-03-05 00:00:00;1970-01-01 03:00:00;2;9
2016-03-05 00:00:00;1970-01-01 04:00:00;2;8
2016-03-05 00:00:00;1970-01-01 05:00:00;2;5
2016-03-05 00:00:00;1970-01-01 06:00:00;2;8
2016-03-05 00:00:00;1970-01-01 07:00:00;2;9
2016-03-05 00:00:00;1970-01-01 08:00:00;2;4
2016-03-05 00:00:00;1970-01-01 09:00:00;2;9
2016-03-05 00:00:00;1970-01-01 10:00:00;2;9
2016-03-05 00:00:00;1970-01-01 11:00:00;2;8
2016-03-05 00:00:00;1970-01-01 12:00:00;2;5
2016-03-05 00:00:00;1970-01-01 13:00:00;2;6
2016-03-05 00:00:00;1970-01-01 14:00:00;2;5
2016-03-05 00:00:00;1970-01-01 15:00:00;2;8
2016-03-05 00:00:00;1970-01-01 16:00:00;2;5
2016-03-05 00:00:00;1970-01-01 17:00:00;2;6
2016-03-05 00:00:00;1970-01-01 18:00:00;2;6
2016-03-05 00:00:00;1970-01-01 19:00:00;2;9
2016-03-05 00:00:00;1970-01-01 20:00:00;2;13
2016-03-05 00:00:00;1970-01-01 21:00:00;2;10
2016-03-05 00:00:00;1970-01-01 22:00:00;2;9
2016-03-05 00:00:00;1970-01-01 23:00:00;2;12
2016-03-06 00:00:00;1970-01-01 00:00:00;2;12
2016-03-06 00:00:00;1970-01-01 01:00:00;2;6
2016-03-06 00:00:00;1970-01-01 02:00:00;2;9
2016-03-06 00:00:00;1970-01-01 03:00:00;2;7
2016-03-06 00:00:00;1970-01-01 04:00:00;2;9
2016-03-06 00:00:00;1970-01-01 05:00:00;2;7
2016-03-06 00:00:00;1970-01-01 06:00:00;2;5
2016-03-06 00:00:00;1970-01-01 07:00:00;2;8
2016-03-06 00:00:00;1970-01-01 08:00:00;2;5
2016-03-06 00:00:00;1970-01-01 09:00:00;2;9
2016-03-06 00:00:00;1970-01-01 10:00:00;2;5
2016-03-06 00:00:00;1970-01-01 11:00:00;2;8
2016-03-06 00:00:00;1970-01-01 12:00:00;2;9
2016-03-06 00:00:00;1970-01-01 13:00:00;2;7
2016-03-06 00:00:00;1970-01-01 14:00:00;2;7
2016-03-06 00:00:00;1970-01-01 15:00:00;2;5
2016-03-06 00:00:00;1970-01-01 16:00:00;2;5
2016-03-06 00:00:00;1970-01-01 17:00:00;2;6
2016-03-06 00:00:00;1970-01-01 18:00:00;2;9
2016-03-06 00:00:00;1970-01-01 19:00:00;2;10
2016-03-06 00:00:00;1970-01-01 20:00:00;2;10
2016-03-06 00:00:00;1970-01-01 21:00:00;2;10
2016-03-06 00:00:00;1970-01-01 22:00:00;2;12
2016-03-06 00:00:00;1970-01-01 23:00:00;2;9
2016-03-07 00:00:00;1970-01-01 00:00:00;2;8
2016-03-07 00:00:00;1970-01-01 01:00:00;2;8
2016-03-07 00:00:00;1970-01-01 02:00:00;2;6
2016-03-07 00:00:00;1970-01-01 03:00:00;2;10
2016-03-07 00:00:00;1970-01-01 04:00:00;2;9
2016-03-07 00:00:00;1970-01-01 05:00:00;2;8
2016-03-07 00:00:00;1970-01-01 06:00:00;2;6
2016-03-07 00:00:00;1970-01-01 07:00:00;2;7
2016-03-07 00:00:00;1970-01-01 08:00:00;2;10
2016-03-07 00:00:00;1970-01-01 09:00:00;2;10
2016-03-07 00:00:00;1970-01-01 10:00:00;2;10
2016-03-07 00:00:00;1970-01-01 11:00:00;2;14
2016-03-07 00:00:00;1970-01-01 12:00:00;2;10
2016-03-07 00:00:00;1970-01-01 13:00:00;2;11
2016-03-07 00:00:00;1970-01-01 14:00:00;2;12
2016-03-07 00:00:00;1970-01-01 15:00:00;2;17
2016-03-07 00:00:00;1970-01-01 16:00:00;2;14
2016-03-07 00:00:00;1970-01-01 17:00:00;2;12
2016-03-07 00:00:00;1970-01-01 18:00:00;2;15
2016-03-07 00:00:00;1970-01-01 19:00:00;2;14
2016-03-07 00:00:00;1970-01-01 20:00:00;2;12
2016-03-07 00:00:00;1970-01-01 21:00:00;2;12
2016-03-07 00:00:00;1970-01-01 22:00:00;2;14
2016-03-07 00:00:00;1970-01-01 23:00:00;2;13
2016-03-08 00:00:00;1970-01-01 00:00:00;2;12
2016-03-08 00:00:00;1970-01-01 01:00:00;2;14
2016-03-08 00:00:00;1970-01-01 02:00:00;2;12
2016-03-08 00:00:00;1970-01-01 03:00:00;2;11
2016-03-08 00:00:00;1970-01-01 04:00:00;2;8
2016-03-08 00:00:00;1970-01-01 05:00:00;2;8
2016-03-08 00:00:00;1970-01-01 06:00:00;2;9
2016-03-08 00:00:00;1970-01-01 07:00:00;2;8
2016-03-08 00:00:00;1970-01-01 08:00:00;2;7
2016-03-08 00:00:00;1970-01-01 09:00:00;2;12
2016-03-08 00:00:00;1970-01-01 10:00:00;2;12
2016-03-08 00:00:00;1970-01-01 11:00:00;2;11
2016-03-08 00:00:00;1970-01-01 12:00:00;2;15
2016-03-08 00:00:00;1970-01-01 13:00:00;2;11
2016-03-08 00:00:00;1970-01-01 14:00:00;2;12
2016-03-08 00:00:00;1970-01-01 15:00:00;2;15
2016-03-08 00:00:00;1970-01-01 16:00:00;2;12
2016-03-08 00:00:00;1970-01-01 17:00:00;2;10
2016-03-08 00:00:00;1970-01-01 18:00:00;2;13
2016-03-08 00:00:00;1970-01-01 19:00:00;2;13
2016-03-08 00:00:00;1970-01-01 20:00:00;2;14
2016-03-08 00:00:00;1970-01-01 21:00:00;2;17
2016-03-08 00:00:00;1970-01-01 22:00:00;2;14
2016-03-08 00:00:00;1970-01-01 23:00:00;2;13
2016-03-09 00:00:00;1970-01-01 00:00:00;2;11
2016-03-09 00:00:00;1970-01-01 01:00:00;2;11
2016-03-09 00:00:00;1970-01-01 02:00:00;2;11
2016-03-09 00:00:00;1970-01-01 03:00:00;2;12
2016-03-09 00:00:00;1970-01-01 04:00:00;2;11
2016-03-09 00:00:00;1970-01-01 05:00:00;2;8
2016-03-09 00:00:00;1970-01-01 06:00:00;2;8
2016-03-09 00:00:00;1970-01-01 07:00:00;2;9
2016-03-09 00:00:00;1970-01-01 08:00:00;2;8
2016-03-09 00:00:00;1970-01-01 09:00:00;2;12
2016-03-09 00:00:00;1970-01-01 10:00:00;2;14
2016-03-09 00:00:00;1970-01-01 11:00:00;2;15
2016-03-09 00:00:00;1970-01-01 12:00:00;2;13
2016-03-09 00:00:00;1970-01-01 13:00:00;2;11
2016-03-09 00:00:00;1970-01-01 14:00:00;2;13
2016-03-09 00:00:00;1970-01-01 15:00:00;2;16
2016-03-09 00:00:00;1970-01-01 16:00:00;2;11
2016-03-09 00:00:00;1970-01-01 17:00:00;2;13
2016-03-09 00:00:00;1970-01-01 18:00:00;2;13
2016-03-09 00:00:00;1970-01-01 19:00:00;2;15
2016-03-09 00:00:00;1970-01-01 20:00:00;2;16
2016-03-09 00:00:00;1970-01-01 21:00:00;2;12
2016-03-09 00:00:00;1970-01-01 22:00:00;2;13
2016-03-09 00:00:00;1970-01-01 23:00:00;2;10
2016-03-10 00:00:00;1970-01-01 00:00:00;2;12
2016-03-10 00:00:00;1970-01-01 01:00:00;2;14
2016-03-10 00:00:00;1970-01-01 02:00:00;2;10
2016-03-10 00:00:00;1970-01-01 03:00:00;2;11
2016-03-10 00:00:00;1970-01-01 04:00:00;2;9
2016-03-10 00:00:00;1970-01-01 05:00:00;2;9
2016-03-10 00:00:00;1970-01-01 06:00:00;2;9
2016-03-10 00:00:00;1970-01-01 07:00:00;2;9
2016-03-10 00:00:00;1970-01-01 08:00:00;2;11
2016-03-10 00:00:00;1970-01-01 09:00:00;2;7
2016-03-10 00:00:00;1970-01-01 10:00:00;2;11
2016-03-10 00:00:00;1970-01-01 11:00:00;2;12
2016-03-10 00:00:00;1970-01-01 12:00:00;2;12
2016-03-10 00:00:00;1970-01-01 13:00:00;2;11
2016-03-10 00:00:00;1970-01-01 14:00:00;2;11
2016-03-10 00:00:00;1970-01-01 15:00:00;2;14
2016-03-10 00:00:00;1970-01-01 16:00:00;2;13
2016-03-10 00:00:00;1970-01-01 17:00:00;2;14
2016-03-10 00:00:00;1970-01-01 18:00:00;2;13
2016-03-10 00:00:00;1970-01-01 19:00:00;2;13
2016-03-10 00:00:00;1970-01-01 20:00:00;2;13
2016-03-10 00:00:00;1970-01-01 21:00:00;2;11
2016-03-10 00:00:00;1970-01-01 22:00:00;2;14
2016-03-10 00:00:00;1970-01-01 23:00:00;2;13
2016-03-11 00:00:00;1970-01-01 00:00:00;2;13
2016-03-11 00:00:00;1970-01-01 01:00:00;2;9
2016-03-11 00:00:00;1970-01-01 02:00:00;2;13
2016-03-11 00:00:00;1970-01-01 03:00:00;2;12
2016-03-11 00:00:00;1970-01-01 04:00:00;2;4
2016-03-11 00:00:00;1970-01-01 05:00:00;2;10
2016-03-11 00:00:00;1970-01-01 06:00:00;2;6
2016-03-11 00:00:00;1970-01-01 07:00:00;2;6
2016-03-11 00:00:00;1970-01-01 08:00:00;2;11
2016-03-11 00:00:00;1970-01-01 09:00:00;2;6
2016-03-11 00:00:00;1970-01-01 10:00:00;2;10
2016-03-11 00:00:00;1970-01-01 11:00:00;2;11
2016-03-11 00:00:00;1970-01-01 12:00:00;2;8
2016-03-11 00:00:00;1970-01-01 13:00:00;2;11
2016-03-11 00:00:00;1970-01-01 14:00:00;2;11
2016-03-11 00:00:00;1970-01-01 15:00:00;2;16
2016-03-11 00:00:00;1970-01-01 16:00:00;2;14
2016-03-11 00:00:00;1970-01-01 17:00:00;2;8
2016-03-11 00:00:00;1970-01-01 18:00:00;2;13
2016-03-11 00:00:00;1970-01-01 19:00:00;2;15
2016-03-11 00:00:00;1970-01-01 20:00:00;2;15
2016-03-11 00:00:00;1970-01-01 21:00:00;2;11
2016-03-11 00:00:00;1970-01-01 22:00:00;2;14
2016-03-11 00:00:00;1970-01-01 23:00:00;2;13
2016-03-12 00:00:00;1970-01-01 00:00:00;2;9
2016-03-12 00:00:00;1970-01-01 01:00:00;2;12
2016-03-12 00:00:00;1970-01-01 02:00:00;2;10
2016-03-12 00:00:00;1970-01-01 03:00:00;2;10
2016-03-12 00:00:00;1970-01-01 04:00:00;2;5
2016-03-12 00:00:00;1970-01-01 05:00:00;2;8
2016-03-12 00:00:00;1970-01-01 06:00:00;2;7
2016-03-12 00:00:00;1970-01-01 07:00:00;2;5
2016-03-12 00:00:00;1970-01-01 08:00:00;2;5
2016-03-12 00:00:00;1970-01-01 09:00:00;2;4
2016-03-12 00:00:00;1970-01-01 10:00:00;2;7
2016-03-12 00:00:00;1970-01-01 11:00:00;2;7
2016-03-12 00:00:00;1970-01-01 12:00:00;2;9
2016-03-12 00:00:00;1970-01-01 13:00:00;2;6
2016-03-12 00:00:00;1970-01-01 14:00:00;2;8
2016-03-12 00:00:00;1970-01-01 15:00:00;2;6
2016-03-12 00:00:00;1970-01-01 16:00:00;2;7
2016-03-12 00:00:00;1970-01-01 17:00:00;2;8
2016-03-12 00:00:00;1970-01-01 18:00:00;2;10
2016-03-12 00:00:00;1970-01-01 19:00:00;2;12
2016-03-12 00:00:00;1970-01-01 20:00:00;2;7
2016-03-12 00:00:00;1970-01-01 21:00:00;2;6
2016-03-12 00:00:00;1970-01-01 22:00:00;2;12
2016-03-12 00:00:00;1970-01-01 23:00:00;2;10
2016-03-13 00:00:00;1970-01-01 00:00:00;2;9
2016-03-13 00:00:00;1970-01-01 01:00:00;2;6
2016-03-13 00:00:00;1970-01-01 02:00:00;2;7
2016-03-13 00:00:00;1970-01-01 03:00:00;2;6
2016-03-13 00:00:00;1970-01-01 04:00:00;2;5
2016-03-13 00:00:00;1970-01-01 05:00:00;2;4
2016-03-13 00:00:00;1970-01-01 06:00:00;2;8
2016-03-13 00:00:00;1970-01-01 07:00:00;2;4
2016-03-13 00:00:00;1970-01-01 08:00:00;2;5
2016-03-13 00:00:00;1970-01-01 09:00:00;2;7
2016-03-13 00:00:00;1970-01-01 10:00:00;2;9
2016-03-13 00:00:00;1970-01-01 11:00:00;2;6
2016-03-13 00:00:00;1970-01-01 12:00:00;2;8
2016-03-13 00:00:00;1970-01-01 13:00:00;2;7
2016-03-13 00:00:00;1970-01-01 14:00:00;2;8
2016-03-13 00:00:00;1970-01-01 15:00:00;2;7
2016-03-13 00:00:00;1970-01-01 16:00:00;2;7
2016-03-13 00:00:00;1970-01-01 17:00:00;2;6
2016-03-13 00:00:00;1970-01-01 18:00:00;2;7
2016-03-13 00:00:00;1970-01-01 19:00:00;2;12
2016-03-13 00:00:00;1970-01-01 20:00:00;2;13
2016-03-13 00:00:00;1970-01-01 21:00:00;2;10
2016-03-13 00:00:00;1970-01-01 22:00:00;2;10
2016-03-13 00:00:00;1970-01-01 23:00:00;2;11
2016-03-14 00:00:00;1970-01-01 00:00:00;2;10
2016-03-14 00:00:00;1970-01-01 01:00:00;2;9
2016-03-14 00:00:00;1970-01-01 02:00:00;2;6
2016-03-14 00:00:00;1970-01-01 03:00:00;2;9
2016-03-14 00:00:00;1970-01-01 04:00:00;2;8
2016-03-14 00:00:00;1970-01-01 05:00:00;2;6
2016-03-14 00:00:00;1970-01-01 06:00:00;2;6
2016-03-14 00:00:00;1970-01-01 07:00:00;2;10
2016-03-14 00:00:00;1970-01-01 08:00:00;2;11
2016-03-14 00:00:00;1970-01-01 09:00:00;2;11
2016-03-14 00:00:00;1970-01-01 10:00:00;2;12
2016-03-14 00:00:00;1970-01-01 11:00:00;2;15
2016-03-14 00:00:00;1970-01-01 12:00:00;2;11
2016-03-14 00:00:00;1970-01-01 13:00:00;2;13
2016-03-14 00:00:00;1970-01-01 14:00:00;2;16
2016-03-14 00:00:00;1970-01-01 15:00:00;2;11
2016-03-14 00:00:00;1970-01-01 16:00:00;2;14
2016-03-14 00:00:00;1970-01-01 17:00:00;2;11
2016-03-14 00:00:00;1970-01-01 18:00:00;2;16
2016-03-14 00:00:00;1970-01-01 19:00:00;2;14
2016-03-14 00:00:00;1970-01-01 20:00:00;2;14
2016-03-14 00:00:00;1970-01-01 21:00:00;2;12
2016-03-14 00:00:00;1970-01-01 22:00:00;2;12
2016-03-14 00:00:00;1970-01-01 23:00:00;2;15
2016-03-15 00:00:00;1970-01-01 00:00:00;2;12
2016-03-15 00:00:00;1970-01-01 01:00:00;2;12
2016-03-15 00:00:00;1970-01-01 02:00:00;2;11
2016-03-15 00:00:00;1970-01-01 03:00:00;2;12
2016-03-15 00:00:00;1970-01-01 04:00:00;2;8
2016-03-15 00:00:00;1970-01-01 05:00:00;2;8
2016-03-15 00:00:00;1970-01-01 06:00:00;2;5
2016-03-15 00:00:00;1970-01-01 07:00:00;2;11
2016-03-15 00:00:00;1970-01-01 08:00:00;2;9
2016-03-15 00:00:00;1970-01-01 09:00:00;2;9
2016-03-15 00:00:00;1970-01-01 10:00:00;2;9
2016-03-15 00:00:00;1970-01-01 11:00:00;2;11
2016-03-15 00:00:00;1970-01-01 12:00:00;2;13
2016-03-15 00:00:00;1970-01-01 13:00:00;2;10
2016-03-15 00:00:00;1970-01-01 14:00:00;2;12
2016-03-15 00:00:00;1970-01-01 15:00:00;2;14
2016-03-15 00:00:00;1970-01-01 16:00:00;2;15
2016-03-15 00:00:00;1970-01-01 17:00:00;2;13
2016-03-15 00:00:00;1970-01-01 18:00:00;2;12
2016-03-15 00:00:00;1970-01-01 19:00:00;2;16
2016-03-15 00:00:00;1970-01-01 20:00:00;2;15
2016-03-15 00:00:00;1970-01-01 21:00:00;2;15
2016-03-15 00:00:00;1970-01-01 22:00:00;2;13
2016-03-15 00:00:00;1970-01-01 23:00:00;2;15
2016-03-16 00:00:00;1970-01-01 00:00:00;2;16
2016-03-16 00:00:00;1970-01-01 01:00:00;2;9
2016-03-16 00:00:00;1970-01-01 02:00:00;2;12
2016-03-16 00:00:00;1970-01-01 03:00:00;2;9
2016-03-16 00:00:00;1970-01-01 04:00:00;2;10
2016-03-16 00:00:00;1970-01-01 05:00:00;2;7
2016-03-16 00:00:00;1970-01-01 06:00:00;2;8
2016-03-16 00:00:00;1970-01-01 07:00:00;2;7
2016-03-16 00:00:00;1970-01-01 08:00:00;2;11
2016-03-16 00:00:00;1970-01-01 09:00:00;2;8
2016-03-16 00:00:00;1970-01-01 10:00:00;2;10
2016-03-16 00:00:00;1970-01-01 11:00:00;2;12
2016-03-16 00:00:00;1970-01-01 12:00:00;2;8
2016-03-16 00:00:00;1970-01-01 13:00:00;2;13
2016-03-16 00:00:00;1970-01-01 14:00:00;2;15
2016-03-16 00:00:00;1970-01-01 15:00:00;2;11
2016-03-16 00:00:00;1970-01-01 16:00:00;2;13
2016-03-16 00:00:00;1970-01-01 17:00:00;2;15
2016-03-16 00:00:00;1970-01-01 18:00:00;2;14
2016-03-16 00:00:00;1970-01-01 19:00:00;2;15
2016-03-16 00:00:00;1970-01-01 20:00:00;2;16
2016-03-16 00:00:00;1970-01-01 21:00:00;2;15
2016-03-16 00:00:00;1970-01-01 22:00:00;2;13
2016-03-16 00:00:00;1970-01-01 23:00:00;2;12
2016-03-17 00:00:00;1970-01-01 00:00:00;2;9
2016-03-17 00:00:00;1970-01-01 01:00:00;2;12
2016-03-17 00:00:00;1970-01-01 02:00:00;2;10
2016-03-17 00:00:00;1970-01-01 03:00:00;2;8
2016-03-17 00:00:00;1970-01-01 04:00:00;2;8
2016-03-17 00:00:00;1970-01-01 05:00:00;2;5
2016-03-17 00:00:00;1970-01-01 06:00:00;2;7
2016-03-17 00:00:00;1970-01-01 07:00:00;2;8
2016-03-17 00:00:00;1970-01-01 08:00:00;2;11
2016-03-17 00:00:00;1970-01-01 09:00:00;2;11
2016-03-17 00:00:00;1970-01-01 10:00:00;2;10
2016-03-17 00:00:00;1970-01-01 11:00:00;2;10
2016-03-17 00:00:00;1970-01-01 12:00:00;2;13
2016-03-17 00:00:00;1970-01-01 13:00:00;2;12
2016-03-17 00:00:00;1970-01-01 14:00:00;2;11
2016-03-17 00:00:00;1970-01-01 15:00:00;2;11
2016-03-17 00:00:00;1970-01-01 16:00:00;2;16
2016-03-17 00:00:00;1970-01-01 17:00:00;2;14
2016-03-17 00:00:00;1970-01-01 18:00:00;2;20
2016-03-17 00:00:00;1970-01-01 19:00:00;2;15
2016-03-17 00:00:00;1970-01-01 20:00:00;2;12
2016-03-17 00:00:00;1970-01-01 21:00:00;2;14
2016-03-17 00:00:00;1970-01-01 22:00:00;2;15
2016-03-17 00:00:00;1970-01-01 23:00:00;2;15
2016-03-18 00:00:00;1970-01-01 00:00:00;2;12
2016-03-18 00:00:00;1970-01-01 01:00:00;2;10
2016-03-18 00:00:00;1970-01-01 02:00:00;2;9
2016-03-18 00:00:00;1970-01-01 03:00:00;2;9
2016-03-18 00:00:00;1970-01-01 04:00:00;2;7
2016-03-18 00:00:00;1970-01-01 05:00:00;2;7
2016-03-18 00:00:00;1970-01-01 06:00:00;2;6
2016-03-18 00:00:00;1970-01-01 07:00:00;2;9
2016-03-18 00:00:00;1970-01-01 08:00:00;2;7
2016-03-18 00:00:00;1970-01-01 09:00:00;2;10
2016-03-18 00:00:00;1970-01-01 10:00:00;2;8
2016-03-18 00:00:00;1970-01-01 11:00:00;2;15
2016-03-18 00:00:00;1970-01-01 12:00:00;2;17
2016-03-18 00:00:00;1970-01-01 13:00:00;2;16
2016-03-18 00:00:00;1970-01-01 14:00:00;2;17
2016-03-18 00:00:00;1970-01-01 15:00:00;2;12
2016-03-18 00:00:00;1970-01-01 16:00:00;2;13
2016-03-18 00:00:00;1970-01-01 17:00:00;2;15
2016-03-18 00:00:00;1970-01-01 18:00:00;2;13
2016-03-18 00:00:00;1970-01-01 19:00:00;2;17
2016-03-18 00:00:00;1970-01-01 20:00:00;2;17
2016-03-18 00:00:00;1970-01-01 21:00:00;2;14
2016-03-18 00:00:00;1970-01-01 22:00:00;2;10
2016-03-18 00:00:00;1970-01-01 23:00:00;2;12
2016-03-19 00:00:00;1970-01-01 00:00:00;2;11
2016-03-19 00:00:00;1970-01-01 01:00:00;2;13
2016-03-19 00:00:00;1970-01-01 02:00:00;2;10
2016-03-19 00:00:00;1970-01-01 03:00:00;2;7
2016-03-19 00:00:00;1970-01-01 04:00:00;2;7
2016-03-19 00:00:00;1970-01-01 05:00:00;2;9
2016-03-19 00:00:00;1970-01-01 06:00:00;2;8
2016-03-19 00:00:00;1970-01-01 07:00:00;2;4
2016-03-19 00:00:00;1970-01-01 08:00:00;2;8
2016-03-19 00:00:00;1970-01-01 09:00:00;2;8
2016-03-19 00:00:00;1970-01-01 10:00:00;2;9
2016-03-19 00:00:00;1970-01-01 11:00:00;2;9
2016-03-19 00:00:00;1970-01-01 12:00:00;2;5
2016-03-19 00:00:00;1970-01-01 13:00:00;2;11
2016-03-19 00:00:00;1970-01-01 14:00:00;2;7
2016-03-19 00:00:00;1970-01-01 15:00:00;2;12
2016-03-19 00:00:00;1970-01-01 16:00:00;2;7
2016-03-19 00:00:00;1970-01-01 17:00:00;2;5
2016-03-19 00:00:00;1970-01-01 18:00:00;2;5
2016-03-19 00:00:00;1970-01-01 19:00:00;2;6
2016-03-19 00:00:00;1970-01-01 20:00:00;2;8
2016-03-19 00:00:00;1970-01-01 21:00:00;2;11
2016-03-19 00:00:00;1970-01-01 22:00:00;2;4
2016-03-19 00:00:00;1970-01-01 23:00:00;2;10
2016-03-20 00:00:00;1970-01-01 00:00:00;2;9
2016-03-20 00:00:00;1970-01-01 01:00:00;2;6
2016-03-20 00:00:00;1970-01-01 02:00:00;2;9
2016-03-20 00:00:00;1970-01-01 03:00:00;2;10
2016-03-20 00:00:00;1970-01-01 04:00:00;2;9
2016-03-20 00:00:00;1970-01-01 05:00:00;2;6
2016-03-20 00:00:00;1970-01-01 06:00:00;2;5
2016-03-20 00:00:00;1970-01-01 07:00:00;2;4
2016-03-20 00:00:00;1970-01-01 08:00:00;2;9
2016-03-20 00:00:00;1970-01-01 09:00:00;2;8
2016-03-20 00:00:00;1970-01-01 10:00:00;2;6
2016-03-20 00:00:00;1970-01-01 11:00:00;2;8
2016-03-20 00:00:00;1970-01-01 12:00:00;2;6
2016-03-20 00:00:00;1970-01-01 13:00:00;2;9
2016-03-20 00:00:00;1970-01-01 14:00:00;2;9
2016-03-20 00:00:00;1970-01-01 15:00:00;2;9
2016-03-20 00:00:00;1970-01-01 16:00:00;2;7
2016-03-20 00:00:00;1970-01-01 17:00:00;2;10
2016-03-20 00:00:00;1970-01-01 18:00:00;2;11
2016-03-20 00:00:00;1970-01-01 19:00:00;2;9
2016-03-20 00:00:00;1970-01-01 20:00:00;2;9
2016-03-20 00:00:00;1970-01-01 21:00:00;2;8
2016-03-20 00:00:00;1970-01-01 22:00:00;2;10
2016-03-20 00:00:00;1970-01-01 23:00:00;2;12
2016-03-21 00:00:00;1970-01-01 00:00:00;2;10
2016-03-21 00:00:00;1970-01-01 01:00:00;2;6
2016-03-21 00:00:00;1970-01-01 02:00:00;2;9
2016-03-21 00:00:00;1970-01-01 03:00:00;2;8
2016-03-21 00:00:00;1970-01-01 04:00:00;2;9
2016-03-21 00:00:00;1970-01-01 05:00:00;2;8
2016-03-21 00:00:00;1970-01-01 06:00:00;2;7
2016-03-21 00:00:00;1970-01-01 07:00:00;2;9
2016-03-21 00:00:00;1970-01-01 08:00:00;2;6
2016-03-21 00:00:00;1970-01-01 09:00:00;2;9
2016-03-21 00:00:00;1970-01-01 10:00:00;2;12
2016-03-21 00:00:00;1970-01-01 11:00:00;2;10
2016-03-21 00:00:00;1970-01-01 12:00:00;2;16
2016-03-21 00:00:00;1970-01-01 13:00:00;2;13
2016-03-21 00:00:00;1970-01-01 14:00:00;2;15
2016-03-21 00:00:00;1970-01-01 15:00:00;2;14
2016-03-21 00:00:00;1970-01-01 16:00:00;2;13
2016-03-21 00:00:00;1970-01-01 17:00:00;2;13
2016-03-21 00:00:00;1970-01-01 18:00:00;2;14
2016-03-21 00:00:00;1970-01-01 19:00:00;2;16
2016-03-21 00:00:00;1970-01-01 20:00:00;2;17
2016-03-21 00:00:00;1970-01-01 21:00:00;2;16
2016-03-21 00:00:00;1970-01-01 22:00:00;2;17
2016-03-21 00:00:00;1970-01-01 23:00:00;2;11
2016-03-22 00:00:00;1970-01-01 00:00:00;2;11
2016-03-22 00:00:00;1970-01-01 01:00:00;2;12
2016-03-22 00:00:00;1970-01-01 02:00:00;2;11
2016-03-22 00:00:00;1970-01-01 03:00:00;2;10
2016-03-22 00:00:00;1970-01-01 04:00:00;2;11
2016-03-22 00:00:00;1970-01-01 05:00:00;2;6
2016-03-22 00:00:00;1970-01-01 06:00:00;2;8
2016-03-22 00:00:00;1970-01-01 07:00:00;2;8
2016-03-22 00:00:00;1970-01-01 08:00:00;2;11
2016-03-22 00:00:00;1970-01-01 09:00:00;2;6
2016-03-22 00:00:00;1970-01-01 10:00:00;2;9
2016-03-22 00:00:00;1970-01-01 11:00:00;2;10
